idx,tag,band,song,drum_tempo_bpm,audio_status,cand_0.25_bpm,cand_0.25_acf,cand_0.5_bpm,cand_0.5_acf,cand_1.0_bpm,cand_1.0_acf,cand_2.0_bpm,cand_2.0_acf,cand_4.0_bpm,cand_4.0_acf,cand_0.667_bpm,cand_0.667_acf,cand_1.5_bpm,cand_1.5_acf
527,raise_a_suilen__527,raise_a_suilen,R･I･O･T (ライブ / アンコール),69.8,ok,17.45,0.5367867946624756,34.9,0.5869109034538269,69.8,0.6252708435058594,139.6,0.4941108524799347,279.2,0.3154757022857666,46.53333333333333,0.468268483877182,104.69999999999999,0.2717105746269226
528,raise_a_suilen__528,raise_a_suilen,Apocalypse,152.0,ok,38.0,0.4484407901763916,76.0,0.6378554701805115,152.0,0.7316545248031616,304.0,0.5081065893173218,608.0,0.13954734802246094,101.33333333333333,0.501604437828064,228.0,0.11247409135103226
529,raise_a_suilen__529,raise_a_suilen,TWIN TALE,99.4,ok,24.85,0.5461345314979553,49.7,0.6289418339729309,99.4,0.5413604378700256,198.8,0.5417384505271912,397.6,0.32866522669792175,66.26666666666667,0.5018603205680847,149.10000000000002,0.4358980357646942
530,raise_a_suilen__530,raise_a_suilen,STRAY CERBERUS,90.7,ok,22.675,0.44419148564338684,45.35,0.5379994511604309,90.7,0.5959089398384094,181.4,0.4953916072845459,362.8,0.4328539967536926,60.46666666666667,0.4462730884552002,136.05,0.19571760296821594
531,raise_a_suilen__531,raise_a_suilen,BERSER-KEY,120.2,ok,30.05,0.7813222408294678,60.1,0.8074628710746765,120.2,0.7855912446975708,240.4,0.30479779839515686,480.8,0.2286836802959442,80.13333333333333,0.29459303617477417,180.3,0.1474720537662506
532,raise_a_suilen__532,raise_a_suilen,POLARIS,92.3,ok,23.075,0.6018769145011902,46.15,0.6865664720535278,92.3,0.6625322103500366,184.6,0.5988485813140869,369.2,0.35937297344207764,61.53333333333333,0.5556476712226868,138.45,0.16458018124103546
533,raise_a_suilen__533,raise_a_suilen,HOWLING AMBITION,136.0,ok,34.0,0.620928943157196,68.0,0.6649848818778992,136.0,0.5883764624595642,272.0,0.42504769563674927,544.0,0.3567524254322052,90.66666666666666,0.42590799927711487,204.0,0.23390766978263855
534,raise_a_suilen__534,raise_a_suilen,VIVID FIRST TIME,99.4,ok,24.85,0.545658528804779,49.7,0.6428762674331665,99.4,0.6658416390419006,198.8,0.6041601300239563,397.6,0.49012646079063416,66.26666666666667,0.5408034920692444,149.10000000000002,0.2128947526216507
535,raise_a_suilen__535,raise_a_suilen,'FIGHT' ADDICT,97.5,ok,24.375,0.6205036640167236,48.75,0.6470302939414978,97.5,0.6701908707618713,195.0,0.5387197732925415,390.0,0.40535229444503784,65.0,0.5111123323440552,146.25,0.2251071184873581
536,raise_a_suilen__536,raise_a_suilen,Drown Out the Noise and Push Through the Trash,95.7,ok,23.925,0.4165019989013672,47.85,0.6155334115028381,95.7,0.5689848065376282,191.4,0.4227011799812317,382.8,0.3196493089199066,63.8,0.41488683223724365,143.55,0.3290364742279053
537,raise_a_suilen__537,raise_a_suilen,FIVE as ONE,95.7,ok,23.925,0.49961718916893005,47.85,0.6052832007408142,95.7,0.6744958162307739,191.4,0.6134000420570374,382.8,0.4119279980659485,63.8,0.572516143321991,143.55,0.1614076793193817
538,raise_a_suilen__538,raise_a_suilen,EXPOSE 'Burn out!!!' (English),95.7,ok,23.925,0.4627964496612549,47.85,0.6121918559074402,95.7,0.6651714444160461,191.4,0.5484166741371155,382.8,0.439138799905777,63.8,0.5089616775512695,143.55,0.1998719722032547
539,raise_a_suilen__539,raise_a_suilen,Takin' my Heart (English),92.3,ok,23.075,0.6670287847518921,46.15,0.6691845655441284,92.3,0.6102023720741272,184.6,0.560856819152832,369.2,0.45872563123703003,61.53333333333333,0.5944849848747253,138.45,0.18672829866409302
540,raise_a_suilen__540,raise_a_suilen,WELCOME TO PANDEMONIUM,101.3,ok,25.325,0.548546552658081,50.65,0.6631383299827576,101.3,0.7130244970321655,202.6,0.5150182247161865,405.2,0.21294179558753967,67.53333333333333,0.46490156650543213,151.95,0.39240193367004395
541,raise_a_suilen__541,raise_a_suilen,WHAT AN EXPLOSION,95.7,ok,23.925,0.359853059053421,47.85,0.434177428483963,95.7,0.5192408561706543,191.4,0.3862680196762085,382.8,0.29863446950912476,63.8,0.3430387079715729,143.55,0.34346747398376465
542,raise_a_suilen__542,raise_a_suilen,RUNAWAY STAR,99.4,ok,24.85,0.5515294075012207,49.7,0.684049129486084,99.4,0.7366110682487488,198.8,0.5815344452857971,397.6,0.4146176874637604,66.26666666666667,0.5458105206489563,149.10000000000002,0.1760188192129135
543,raise_a_suilen__543,raise_a_suilen,Bad Kids All Bet,84.7,ok,21.175,0.6508760452270508,42.35,0.748965859413147,84.7,0.7762454748153687,169.4,0.7276177406311035,338.8,0.536602258682251,56.46666666666667,0.6644536256790161,127.05000000000001,0.1672656536102295
544,raise_a_suilen__544,raise_a_suilen,Light a fire,139.7,ok,34.925,0.44262027740478516,69.85,0.6288873553276062,139.7,0.6126400828361511,279.4,0.4707883894443512,558.8,0.17989131808280945,93.13333333333333,0.4503796696662903,209.54999999999998,0.14395233988761902
545,raise_a_suilen__545,raise_a_suilen,Embrace of light,101.3,ok,25.325,0.47612127661705017,50.65,0.4625288248062134,101.3,0.500311017036438,202.6,0.20626981556415558,405.2,0.20551416277885437,67.53333333333333,0.21304911375045776,151.95,0.45459386706352234
546,raise_a_suilen__546,raise_a_suilen,OUTSIDER RODEO,147.7,ok,36.925,0.6638798713684082,73.85,0.7206965088844299,147.7,0.7186647653579712,295.4,0.3546081781387329,590.8,0.2836756408214569,98.46666666666665,0.35559210181236267,221.54999999999998,0.16929954290390015
547,raise_a_suilen__547,raise_a_suilen,JUST THE WAY I AM,90.7,ok,22.675,0.48150479793548584,45.35,0.6236506104469299,90.7,0.623935878276825,181.4,0.4734330475330353,362.8,0.40935882925987244,60.46666666666667,0.41604599356651306,136.05,0.21135085821151733
548,raise_a_suilen__548,raise_a_suilen,ラスハピーポー！,97.5,ok,24.375,0.535275936126709,48.75,0.6272549033164978,97.5,0.6483389735221863,195.0,0.5023611187934875,390.0,0.45214566588401794,65.0,0.4776099920272827,146.25,0.21531260013580322
549,raise_a_suilen__549,raise_a_suilen,1/3の純情な感情 (Cover),76.0,ok,19.0,0.6862854361534119,38.0,0.7139959931373596,76.0,0.7504158020019531,152.0,0.6215463280677795,304.0,0.48774367570877075,50.666666666666664,0.6018195748329163,114.0,0.24471235275268555
550,raise_a_suilen__550,raise_a_suilen,ヒトリノ夜 (Cover),87.6,ok,21.9,0.48052969574928284,43.8,0.6572203636169434,87.6,0.7398247122764587,175.2,0.600106954574585,350.4,0.355714350938797,58.39999999999999,0.5376566052436829,131.39999999999998,0.21374203264713287
551,raise_a_suilen__551,raise_a_suilen,激動 (Cover),112.3,ok,28.075,0.5687301158905029,56.15,0.6351876258850098,112.3,0.5606260299682617,224.6,0.507107675075531,449.2,0.385347843170166,74.86666666666666,0.48245474696159363,168.45,0.20902912318706512
552,raise_a_suilen__552,raise_a_suilen,メギツネ (Cover),143.6,ok,35.9,0.48496702313423157,71.8,0.6130192875862122,143.6,0.6270399689674377,287.2,0.4234803318977356,574.4,0.35353636741638184,95.73333333333332,0.42787307500839233,215.39999999999998,0.20651893317699432
553,raise_a_suilen__553,raise_a_suilen,Bling-Bang-Bang-Born (Cover),156.6,ok,39.15,0.7427065968513489,78.3,0.6353750824928284,156.6,0.663658618927002,313.2,0.224458709359169,626.4,0.15500612556934357,104.39999999999999,0.259138286113739,234.89999999999998,0.11907503753900528
554,raise_a_suilen__554,raise_a_suilen,第六感 (Cover),132.5,ok,33.125,0.44132277369499207,66.25,0.6243224740028381,132.5,0.6209584474563599,265.0,0.39618119597435,530.0,0.1718991994857788,88.33333333333333,0.37435030937194824,198.75,0.1400829404592514
555,raise_a_suilen__555,raise_a_suilen,革命道中 (Cover),94.0,ok,23.5,0.3180901110172272,47.0,0.5168803334236145,94.0,0.5715416669845581,188.0,0.45697641372680664,376.0,0.45736852288246155,62.666666666666664,0.35983991622924805,141.0,0.09972032904624939
556,raise_a_suilen__556,raise_a_suilen,Get Wild (Cover),132.5,ok,33.125,0.4712940752506256,66.25,0.6569148302078247,132.5,0.6851317286491394,265.0,0.405859112739563,530.0,0.2995961010456085,88.33333333333333,0.36257025599479675,198.75,0.22709745168685913
557,raise_a_suilen__557,raise_a_suilen,ボッカデラべリタ (Cover),84.7,ok,21.175,0.5458506941795349,42.35,0.6152344346046448,84.7,0.5905171036720276,169.4,0.4749324917793274,338.8,0.3219715356826782,56.46666666666667,0.4283113181591034,127.05000000000001,0.2001904845237732
558,raise_a_suilen__558,raise_a_suilen,第ゼロ感 (Cover),152.0,ok,38.0,0.4564361572265625,76.0,0.6394573450088501,152.0,0.685505211353302,304.0,0.44247424602508545,608.0,0.29367661476135254,101.33333333333333,0.42485511302948,228.0,0.20029407739639282
559,raise_a_suilen__559,raise_a_suilen,劣等上等 (Cover),161.5,ok,40.375,0.5627573728561401,80.75,0.679645299911499,161.5,0.6737679243087769,323.0,0.43804699182510376,646.0,0.2614106237888336,107.66666666666666,0.42536428570747375,242.25,0.15872880816459656
560,raise_a_suilen__560,raise_a_suilen,Just Awake (Cover),95.7,ok,23.925,0.5998059511184692,47.85,0.6514360904693604,95.7,0.6949121356010437,191.4,0.6176759004592896,382.8,0.4336080253124237,63.8,0.6017172336578369,143.55,0.20681215822696686
561,raise_a_suilen__561,raise_a_suilen,Keep the Heat and Fire Yourself Up (Cover),152.0,ok,38.0,0.29322415590286255,76.0,0.47796523571014404,152.0,0.5225518941879272,304.0,0.36491480469703674,608.0,0.2835022211074829,101.33333333333333,0.34239375591278076,228.0,0.3072342574596405
562,raise_a_suilen__562,raise_a_suilen,ボッカデラベリタ (Cover),84.7,ok,21.175,0.5448670387268066,42.35,0.6124135851860046,84.7,0.5956240892410278,169.4,0.4921492040157318,338.8,0.3305635452270508,56.46666666666667,0.43912482261657715,127.05000000000001,0.20172761380672455
563,raise_a_suilen__563,raise_a_suilen,VORACITY (Cover),99.4,ok,24.85,0.5013103485107422,49.7,0.522914707660675,99.4,0.574316143989563,198.8,0.4564952552318573,397.6,0.24506835639476776,66.26666666666667,0.4920555055141449,149.10000000000002,0.37757325172424316
564,raise_a_suilen__564,raise_a_suilen,神っぽいな (Cover),143.6,ok,35.9,0.4227544963359833,71.8,0.47195541858673096,143.6,0.5268599390983582,287.2,0.3387385904788971,574.4,0.2603396475315094,95.73333333333332,0.4138217270374298,215.39999999999998,0.21818669140338898
565,raise_a_suilen__565,raise_a_suilen,狂乱 Hey Kids!! (Cover),143.6,ok,35.9,0.5017802119255066,71.8,0.6254413723945618,143.6,0.6405045390129089,287.2,0.4125853478908539,574.4,0.3038541376590729,95.73333333333332,0.38587677478790283,215.39999999999998,0.1790745109319687
566,raise_a_suilen__566,raise_a_suilen,SAVIOR OF SONG (Cover),95.7,ok,23.925,0.5846004486083984,47.85,0.6636298894882202,95.7,0.6930511593818665,191.4,0.587384045124054,382.8,0.41622433066368103,63.8,0.5629405379295349,143.55,0.20491795241832733
567,raise_a_suilen__567,raise_a_suilen,恋しさとせつなさと心強さと (Cover),129.2,ok,32.3,0.6285720467567444,64.6,0.5653911828994751,129.2,0.548600971698761,258.4,0.44413793087005615,516.8,0.2129964828491211,86.13333333333333,0.41092449426651,193.79999999999998,0.16831310093402863
568,raise_a_suilen__568,raise_a_suilen,DEPARTURES (Cover),99.4,ok,24.85,0.5000049471855164,49.7,0.538419246673584,99.4,0.5063356161117554,198.8,0.5154643058776855,397.6,0.30105826258659363,66.26666666666667,0.45683225989341736,149.10000000000002,0.17704254388809204
569,raise_a_suilen__569,raise_a_suilen,CORE PRIDE (Cover),92.3,ok,23.075,0.6642482280731201,46.15,0.6968386769294739,92.3,0.7024329900741577,184.6,0.5463446974754333,369.2,0.4240542948246002,61.53333333333333,0.5221632122993469,138.45,0.18384136259555817
570,roselia__570,roselia,Neo-Aspect,120.2,ok,30.05,0.6208437085151672,60.1,0.6783975958824158,120.2,0.6160889267921448,240.4,0.17133398354053497,480.8,0.10763393342494965,80.13333333333333,0.1755906492471695,180.3,0.6785787343978882
571,roselia__571,roselia,BLACK SHOUT,92.3,ok,23.075,0.638018786907196,46.15,0.6583772301673889,92.3,0.6700699925422668,184.6,0.6019719839096069,369.2,0.44181904196739197,61.53333333333333,0.57021564245224,138.45,0.16094990074634552
572,roselia__572,roselia,Opera of the wasteland,136.0,ok,34.0,0.5690633654594421,68.0,0.6502315998077393,136.0,0.7018753290176392,272.0,0.4733455777168274,544.0,0.41794031858444214,90.66666666666666,0.4864494502544403,204.0,0.10550780594348907
573,roselia__573,roselia,陽だまりロードナイト,143.6,ok,35.9,0.6565127968788147,71.8,0.7119088172912598,143.6,0.6321790218353271,287.2,0.3857508897781372,574.4,0.20458154380321503,95.73333333333332,0.3872065246105194,215.39999999999998,0.12532855570316315
574,roselia__574,roselia,ONENESS,95.7,ok,23.925,0.3796948492527008,47.85,0.5973947644233704,95.7,0.6951042413711548,191.4,0.6802991032600403,382.8,0.37026530504226685,63.8,0.5934867858886719,143.55,0.12673823535442352
575,roselia__575,roselia,Re:birth day,84.7,ok,21.175,0.6454770565032959,42.35,0.6772844195365906,84.7,0.6889193654060364,169.4,0.6372367143630981,338.8,0.48239871859550476,56.46666666666667,0.5710573196411133,127.05000000000001,0.11800161749124527
576,roselia__576,roselia,Legendary,143.6,ok,35.9,0.6481720209121704,71.8,0.6387057304382324,143.6,0.6397461295127869,287.2,0.36387884616851807,574.4,0.20585693418979645,95.73333333333332,0.4146808385848999,215.39999999999998,0.12843668460845947
577,roselia__577,roselia,- HEROIC ADVENT -,90.7,ok,22.675,0.5944244265556335,45.35,0.7129419445991516,90.7,0.7361981272697449,181.4,0.6771306395530701,362.8,0.35502445697784424,60.46666666666667,0.6568402647972107,136.05,0.11675520986318588
578,roselia__578,roselia,Determination Symphony,95.7,ok,23.925,0.4331592917442322,47.85,0.6280366778373718,95.7,0.6786511540412903,191.4,0.61603844165802,382.8,0.4147241413593292,63.8,0.5693910717964172,143.55,0.1253741979598999
579,roselia__579,roselia,熱色スターマイン,94.0,ok,23.5,0.5578688383102417,47.0,0.686866819858551,94.0,0.7051380276679993,188.0,0.5621638894081116,376.0,0.3518621027469635,62.666666666666664,0.520543098449707,141.0,0.11952519416809082
580,roselia__580,roselia,軌跡,84.7,ok,21.175,0.6689774394035339,42.35,0.7470474243164062,84.7,0.6639829874038696,169.4,0.43407848477363586,338.8,0.22439824044704437,56.46666666666667,0.44867515563964844,127.05000000000001,0.12867437303066254
581,roselia__581,roselia,LOUDER,97.5,ok,24.375,0.6700998544692993,48.75,0.6586030125617981,97.5,0.6776875853538513,195.0,0.6079627871513367,390.0,0.3665194511413574,65.0,0.5622516870498657,146.25,0.10591088235378265
582,roselia__582,roselia,R,94.0,ok,23.5,0.7210794687271118,47.0,0.7499873638153076,94.0,0.7436093091964722,188.0,0.6513840556144714,376.0,0.36706414818763733,62.666666666666664,0.6242974996566772,141.0,0.12975630164146423
583,roselia__583,roselia,BRAVE JEWEL,95.7,ok,23.925,0.5816586017608643,47.85,0.6466123461723328,95.7,0.6613742113113403,191.4,0.5990639328956604,382.8,0.35395899415016174,63.8,0.5851572751998901,143.55,0.16054455935955048
584,roselia__584,roselia,FIRE BIRD,152.0,ok,38.0,0.4328925907611847,76.0,0.6433112025260925,152.0,0.6621920466423035,304.0,0.4934267997741699,608.0,0.2972434461116791,101.33333333333333,0.4862140715122223,228.0,0.16703929007053375
585,roselia__585,roselia,Safe and Sound,90.7,ok,22.675,0.6239139437675476,45.35,0.5914430618286133,90.7,0.6039040684700012,181.4,0.5411863923072815,362.8,0.43543821573257446,60.46666666666667,0.6151041388511658,136.05,0.07756353169679642
586,roselia__586,roselia,Avant-garde HISTORY,76.0,ok,19.0,0.7467028498649597,38.0,0.7118542790412903,76.0,0.5785930156707764,152.0,0.44482994079589844,304.0,0.08631916344165802,50.666666666666664,0.41912758350372314,114.0,0.4224115312099457
587,roselia__587,roselia,Break your desire,103.4,ok,25.85,0.39345017075538635,51.7,0.5798618793487549,103.4,0.6139474511146545,206.8,0.5719210505485535,413.6,0.3293980360031128,68.93333333333334,0.5518755316734314,155.10000000000002,0.09873126447200775
589,roselia__589,roselia,約束,123.0,ok,30.75,0.713506281375885,61.5,0.6587335467338562,123.0,0.634938657283783,246.0,0.5346665382385254,492.0,0.28906670212745667,82.0,0.5319878458976746,184.5,0.1400430053472519
590,roselia__590,roselia,"""UNIONS"" Road",136.0,ok,34.0,0.5774641036987305,68.0,0.45239606499671936,136.0,0.5428863763809204,272.0,0.34841132164001465,544.0,0.2332550287246704,90.66666666666666,0.5467925071716309,204.0,0.09052614867687225
591,roselia__591,roselia,Song I am.,95.7,ok,23.925,0.4418102204799652,47.85,0.6045718789100647,95.7,0.661001980304718,191.4,0.6452227830886841,382.8,0.34663093090057373,63.8,0.6398277878761292,143.55,0.12472697347402573
592,roselia__592,roselia,Sage der Rosen,79.5,ok,19.875,0.4693792164325714,39.75,0.6973069310188293,79.5,0.7996585369110107,159.0,0.5942104458808899,318.0,0.5727534890174866,53.0,0.5003028512001038,119.25,0.12776310741901398
593,roselia__593,roselia,覚悟のLiberation,92.3,ok,23.075,0.6317338347434998,46.15,0.6872822642326355,92.3,0.7192671895027161,184.6,0.6163294315338135,369.2,0.42512205243110657,61.53333333333333,0.5844358801841736,138.45,0.20065276324748993
594,roselia__594,roselia,Keep Heart,99.4,ok,24.85,0.6472312211990356,49.7,0.7552893757820129,99.4,0.7493382692337036,198.8,0.6836963295936584,397.6,0.39798831939697266,66.26666666666667,0.653928279876709,149.10000000000002,0.11367908120155334
595,roselia__595,roselia,Original Call,172.3,ok,43.075,0.5429656505584717,86.15,0.6689058542251587,172.3,0.7037351131439209,344.6,0.44504520297050476,689.2,0.13448956608772278,114.86666666666667,0.4807559549808502,258.45000000000005,0.0945718064904213
596,roselia__596,roselia,Always recall.,123.0,ok,30.75,0.5358816981315613,61.5,0.596122145652771,123.0,0.5934189558029175,246.0,0.2370745837688446,492.0,0.15188537538051605,82.0,0.2223135083913803,184.5,0.5863544940948486
597,roselia__597,roselia,Floral Haven,95.7,ok,23.925,0.40816551446914673,47.85,0.6177740693092346,95.7,0.6976801156997681,191.4,0.6261950731277466,382.8,0.436567485332489,63.8,0.553239643573761,143.55,0.1693497896194458
598,roselia__598,roselia,Sprechchor,147.7,ok,36.925,0.3108973205089569,73.85,0.5237322449684143,147.7,0.5710285902023315,295.4,0.4070117175579071,590.8,0.17783582210540771,98.46666666666665,0.48685094714164734,221.54999999999998,0.12052653729915619
599,roselia__599,roselia,閃光,89.1,ok,22.275,0.703569769859314,44.55,0.7516302466392517,89.1,0.759822428226471,178.2,0.5844321250915527,356.4,0.42258650064468384,59.39999999999999,0.5531250238418579,133.64999999999998,0.1029558777809143
600,roselia__600,roselia,THE HISTORIC...,87.6,ok,21.9,0.7081140875816345,43.8,0.7737102508544922,87.6,0.7228058576583862,175.2,0.5540241003036499,350.4,0.36361995339393616,58.39999999999999,0.5292571783065796,131.39999999999998,0.14059966802597046
601,roselia__601,roselia,ROZEN HORIZON,161.5,ok,40.375,0.5264225006103516,80.75,0.6862600445747375,161.5,0.6906537413597107,323.0,0.5831809043884277,646.0,0.3402522802352905,107.66666666666666,0.5667487978935242,242.25,0.09969038516283035
602,roselia__602,roselia,廻廻奇譚,92.3,ok,23.075,0.6279740929603577,46.15,0.6702427268028259,92.3,0.6618912220001221,184.6,0.5128543972969055,369.2,0.49630293250083923,61.53333333333333,0.5222503542900085,138.45,0.16447390615940094
603,roselia__603,roselia,鳥の詩,123.0,ok,30.75,0.4894520044326782,61.5,0.5339359641075134,123.0,0.5740752220153809,246.0,0.3512861728668213,492.0,0.3229897916316986,82.0,0.42744091153144836,184.5,0.1379469931125641
604,roselia__604,roselia,Synchrogazer,79.5,ok,19.875,0.6543015241622925,39.75,0.674845278263092,79.5,0.6760885715484619,159.0,0.5918776988983154,318.0,0.44594407081604004,53.0,0.5998847484588623,119.25,0.25718510150909424
605,roselia__605,roselia,名前のない怪物,90.7,ok,22.675,0.468453586101532,45.35,0.6555204391479492,90.7,0.6702965497970581,181.4,0.6053940653800964,362.8,0.4271128475666046,60.46666666666667,0.4875868558883667,136.05,0.13279782235622406
606,roselia__606,roselia,Dazzle the Destiny,95.7,ok,23.925,0.6506705284118652,47.85,0.6540250182151794,95.7,0.6698689460754395,191.4,0.6480802297592163,382.8,0.44563156366348267,63.8,0.6017636656761169,143.55,0.18985135853290558
607,roselia__607,roselia,Grateful Melting,120.2,ok,30.05,0.47746554017066956,60.1,0.4959193468093872,120.2,0.5068066716194153,240.4,0.5411413908004761,480.8,0.31474629044532776,80.13333333333333,0.4563884735107422,180.3,0.15541857481002808
608,roselia__608,roselia,Second to None,92.3,ok,23.075,0.38421088457107544,46.15,0.5714266300201416,92.3,0.6548501253128052,184.6,0.5566682815551758,369.2,0.526466965675354,61.53333333333333,0.5168830156326294,138.45,0.1369098722934723
609,roselia__609,roselia,Steadfast Spirits,95.7,ok,23.925,0.6405301690101624,47.85,0.666286051273346,95.7,0.7010168433189392,191.4,0.6715720295906067,382.8,0.39370468258857727,63.8,0.6211867332458496,143.55,0.14427587389945984
610,roselia__610,roselia,紫炎,95.7,ok,23.925,0.4350596070289612,47.85,0.6366022229194641,95.7,0.740106999874115,191.4,0.5583924055099487,382.8,0.46321040391921997,63.8,0.5335878133773804,143.55,0.12342284619808197
611,roselia__611,roselia,XV,95.7,ok,23.925,0.3848719298839569,47.85,0.6154285073280334,95.7,0.6928532719612122,191.4,0.6199315786361694,382.8,0.42016249895095825,63.8,0.5615357756614685,143.55,0.1579066812992096
612,roselia__612,roselia,Blessing Chord,152.0,ok,38.0,0.602626383304596,76.0,0.6972450017929077,152.0,0.6901217699050903,304.0,0.47942984104156494,608.0,0.2015373706817627,101.33333333333333,0.5109500288963318,228.0,0.11604650318622589
613,roselia__613,roselia,Fear Nothing,114.8,ok,28.7,0.693208634853363,57.4,0.7187445163726807,114.8,0.6093952059745789,229.6,0.44143468141555786,459.2,0.44408324360847473,76.53333333333333,0.44496819376945496,172.2,0.15885029733181
614,roselia__614,roselia,PASSIONATE ANTHEM,97.5,ok,24.375,0.7346338033676147,48.75,0.7596141695976257,97.5,0.7895152568817139,195.0,0.6625045537948608,390.0,0.3567708432674408,65.0,0.633259117603302,146.25,0.11876355856657028
615,roselia__615,roselia,Requiem for Fate,152.0,ok,38.0,0.39062434434890747,76.0,0.5673694014549255,152.0,0.6175252199172974,304.0,0.3750219941139221,608.0,0.3826161026954651,101.33333333333333,0.40563514828681946,228.0,0.23844259977340698
616,roselia__616,roselia,Sanctuary,120.2,ok,30.05,0.3827930688858032,60.1,0.5003029704093933,120.2,0.6449469327926636,240.4,0.13443854451179504,480.8,0.14588721096515656,80.13333333333333,0.12357038259506226,180.3,0.5516350269317627
617,roselia__617,roselia,Sunlit Musical,92.3,ok,23.075,0.6624564528465271,46.15,0.6785731315612793,92.3,0.7148610353469849,184.6,0.5147169232368469,369.2,0.431494802236557,61.53333333333333,0.5257622003555298,138.45,0.17071260511875153
618,roselia__618,roselia,Talk to My Tone,139.7,ok,34.925,0.3967307507991791,69.85,0.5301365852355957,139.7,0.5236247181892395,279.4,0.12400534003973007,558.8,0.16252480447292328,93.13333333333333,0.11612551659345627,209.54999999999998,0.5616779327392578
619,roselia__619,roselia,一逢のFull Glory,99.4,ok,24.85,0.5216477513313293,49.7,0.6919867396354675,99.4,0.6577147245407104,198.8,0.5358620285987854,397.6,0.4211204946041107,66.26666666666667,0.5171835422515869,149.10000000000002,0.139571875333786
620,roselia__620,roselia,礎の花冠,172.3,ok,43.075,0.5749685168266296,86.15,0.7358478903770447,172.3,0.7975935935974121,344.6,0.277798593044281,689.2,0.16789476573467255,114.86666666666667,0.2929830253124237,258.45000000000005,0.12502621114253998
621,roselia__621,roselia,FRONTIER FANTASIA,89.1,ok,22.275,0.6674015522003174,44.55,0.684344470500946,89.1,0.6464599370956421,178.2,0.5086216330528259,356.4,0.3364647924900055,59.39999999999999,0.508404016494751,133.64999999999998,0.14473222196102142
622,roselia__622,roselia,Dear Gleam,97.5,ok,24.375,0.5844693183898926,48.75,0.7139149308204651,97.5,0.7729308009147644,195.0,0.6325724720954895,390.0,0.24980244040489197,65.0,0.5629837512969971,146.25,0.12006760388612747
623,roselia__623,roselia,Call the shots,94.0,ok,23.5,0.5737168788909912,47.0,0.743071436882019,94.0,0.8089073300361633,188.0,0.40904319286346436,376.0,0.4277985394001007,62.666666666666664,0.4166170060634613,141.0,0.12449422478675842
624,roselia__624,roselia,THRONE OF ROSE,161.5,ok,40.375,0.5213218331336975,80.75,0.6866936087608337,161.5,0.6244308948516846,323.0,0.4949214458465576,646.0,0.3026060163974762,107.66666666666666,0.4914073348045349,242.25,0.10889949649572372
625,roselia__625,roselia,VIOLET LINE,99.4,ok,24.85,0.5263043642044067,49.7,0.6287503838539124,99.4,0.6511356830596924,198.8,0.6564605236053467,397.6,0.3162077069282532,66.26666666666667,0.5756072998046875,149.10000000000002,0.13948209583759308
626,roselia__626,roselia,Ringing Bloom,97.5,ok,24.375,0.7280904054641724,48.75,0.7049651145935059,97.5,0.7076665759086609,195.0,0.6551156640052795,390.0,0.451988160610199,65.0,0.6329247355461121,146.25,0.12983748316764832
627,roselia__627,roselia,ZEAL of proud,97.5,ok,24.375,0.7533231377601624,48.75,0.7141169309616089,97.5,0.7319884300231934,195.0,0.699489414691925,390.0,0.36316773295402527,65.0,0.6579064130783081,146.25,0.13972608745098114
628,roselia__628,roselia,Singing “OURS”,126.0,ok,31.5,0.46649739146232605,63.0,0.5024909377098083,126.0,0.45137521624565125,252.0,0.4254300892353058,504.0,0.22560769319534302,84.0,0.4874134659767151,189.0,0.1120975986123085
629,roselia__629,roselia,競宴Red×Violet,147.7,ok,36.925,0.701080858707428,73.85,0.7236136794090271,147.7,0.6032915115356445,295.4,0.4315979480743408,590.8,0.3134673833847046,98.46666666666665,0.4339534044265747,221.54999999999998,0.1127653568983078
630,roselia__630,roselia,overtuRe,95.7,ok,23.925,0.35813653469085693,47.85,0.5532359480857849,95.7,0.668816089630127,191.4,0.5904232263565063,382.8,0.3396205008029938,63.8,0.5254256129264832,143.55,0.12377870827913284
631,roselia__631,roselia,Proud of oneself,95.7,ok,23.925,0.3599163591861725,47.85,0.595394492149353,95.7,0.7088242769241333,191.4,0.6912758946418762,382.8,0.38985052704811096,63.8,0.6068815588951111,143.55,0.10037265717983246
632,roselia__632,roselia,Sing Alive,97.5,ok,24.375,0.7653560042381287,48.75,0.755124568939209,97.5,0.7348989844322205,195.0,0.582707941532135,390.0,0.4561247229576111,65.0,0.5740424394607544,146.25,0.1646159142255783
633,roselia__633,roselia,Swear ～Night & Day～,112.3,ok,28.075,0.5561009645462036,56.15,0.5945191979408264,112.3,0.5977283120155334,224.6,0.5429568290710449,449.2,0.2708810865879059,74.86666666666666,0.5114777684211731,168.45,0.17040903866291046
634,roselia__634,roselia,Reweave (Cover),92.3,ok,23.075,0.3635982573032379,46.15,0.5897553563117981,92.3,0.7056975960731506,184.6,0.7048588991165161,369.2,0.554315447807312,61.53333333333333,0.6034655570983887,138.45,0.17826016247272491
635,roselia__635,roselia,ヒバナ -Reloaded- (Cover),99.4,ok,24.85,0.5421909689903259,49.7,0.6945745944976807,99.4,0.7548497915267944,198.8,0.7102963924407959,397.6,0.35587573051452637,66.26666666666667,0.6497492790222168,149.10000000000002,0.16278958320617676
